2011 Old Faithful Geyser Eruptions

All times are local time (MST or MDT)

  Time and Date     Interval
  
02/16/11 05:26:57,  1:39:00
02/16/11 07:00:27,  1:33:30
02/16/11 08:42:45,  1:42:18
02/16/11 10:17:21,  1:34:36
02/16/11 11:47:33,  1:30:12
02/16/11 13:03:27,  1:15:54
02/16/11 14:35:51,  1:32:24
02/16/11 16:04:57,  1:29:06
02/16/11 17:38:27,  1:33:30
02/16/11 19:07:33,  1:29:06
02/16/11 20:46:33,  1:39:00
02/16/11 22:18:57,  1:32:24
02/17/11 00:04:33,  1:45:36
02/17/11 01:31:27,  1:26:54
02/17/11 03:10:27,  1:39:00
02/17/11 04:09:51,  0:59:24
02/17/11 05:56:33,  1:46:42
02/17/11 07:31:09,  1:34:36
02/17/11 09:09:03,  1:37:54
02/17/11 10:45:51,  1:36:48
02/17/11 12:10:33,  1:24:42
02/17/11 13:44:03,  1:33:30
02/17/11 15:18:39,  1:34:36
02/17/11 16:55:27,  1:36:48
02/17/11 18:21:15,  1:25:48
02/17/11 19:52:33,  1:31:18
02/17/11 21:42:33,  1:50:00
02/17/11 23:25:57,  1:43:24
02/18/11 01:01:39,  1:35:42
02/18/11 02:36:15,  1:34:36
02/18/11 04:07:33,  1:31:18
02/18/11 05:39:57,  1:32:24
02/18/11 07:14:33,  1:34:36
02/18/11 08:57:57,  1:43:24
02/18/11 10:27:03,  1:29:06
02/18/11 11:56:09,  1:29:06
02/18/11 13:30:45,  1:34:36
02/18/11 15:16:21,  1:45:36
02/18/11 16:22:21,  1:06:00
02/18/11 18:05:45,  1:43:24
02/18/11 19:42:33,  1:36:48
02/18/11 21:22:39,  1:40:06
02/18/11 22:47:21,  1:24:42
02/19/11 00:30:45,  1:43:24
02/19/11 01:58:45,  1:28:00
02/19/11 03:25:39,  1:26:54
02/19/11 05:05:45,  1:40:06
02/19/11 06:52:27,  1:46:42
02/19/11 08:24:51,  1:32:24
02/19/11 09:57:15,  1:32:24
02/19/11 11:25:15,  1:28:00
02/19/11 12:53:15,  1:28:00
02/19/11 14:27:51,  1:34:36
02/19/11 15:59:09,  1:31:18
02/19/11 17:31:33,  1:32:24
02/19/11 19:11:39,  1:40:06
02/19/11 20:37:27,  1:25:48
02/19/11 22:08:45,  1:31:18
02/19/11 23:42:15,  1:33:30
02/20/11 01:09:09,  1:26:54
02/20/11 02:50:21,  1:41:12
02/20/11 04:24:57,  1:34:36
02/20/11 05:59:33,  1:34:36
02/20/11 07:26:27,  1:26:54
02/20/11 09:07:39,  1:41:12
02/20/11 10:36:45,  1:29:06
02/20/11 12:16:51,  1:40:06
02/20/11 13:58:03,  1:41:12
02/20/11 15:22:45,  1:24:42
02/20/11 17:00:39,  1:37:54
02/20/11 18:06:39,  1:06:00
02/20/11 19:41:15,  1:34:36
02/20/11 21:14:45,  1:33:30
02/20/11 22:49:21,  1:34:36
02/21/11 00:23:57,  1:34:36
02/21/11 01:51:57,  1:28:00
02/21/11 03:21:03,  1:29:06
02/21/11 04:49:03,  1:28:00
02/21/11 06:19:15,  1:30:12
02/21/11 07:45:03,  1:25:48
02/21/11 09:24:03,  1:39:00
02/21/11 10:54:15,  1:30:12
02/21/11 12:23:21,  1:29:06
02/21/11 13:59:03,  1:35:42
02/21/11 15:42:27,  1:43:24
02/21/11 17:18:09,  1:35:42
02/21/11 18:58:15,  1:40:06
02/21/11 19:55:27,  0:57:12
02/21/11 21:41:03,  1:45:36
02/21/11 22:53:39,  1:12:36
02/22/11 00:43:39,  1:50:00
02/22/11 01:40:51,  0:57:12
02/22/11 03:22:03,  1:41:12
02/22/11 05:01:03,  1:39:00
02/22/11 06:31:15,  1:30:12
02/22/11 08:09:09,  1:37:54
02/22/11 09:47:03,  1:37:54
02/22/11 11:11:45,  1:24:42
02/22/11 12:45:15,  1:33:30
02/22/11 14:17:39,  1:32:24
02/22/11 15:57:45,  1:40:06
02/22/11 17:22:27,  1:24:42
02/22/11 18:55:57,  1:33:30
02/22/11 20:30:33,  1:34:36
02/22/11 22:04:03,  1:33:30
02/22/11 23:29:51,  1:25:48
02/23/11 01:19:51,  1:50:00
02/23/11 02:55:33,  1:35:42
02/23/11 04:38:57,  1:43:24
02/23/11 06:24:33,  1:45:36
02/23/11 07:55:51,  1:31:18
02/23/11 09:32:39,  1:36:48
02/23/11 11:03:57,  1:31:18
02/23/11 12:31:57,  1:28:00
02/23/11 14:08:45,  1:36:48
02/23/11 15:35:39,  1:26:54
02/23/11 17:12:27,  1:36:48
02/23/11 18:39:21,  1:26:54
02/23/11 20:07:21,  1:28:00
02/23/11 21:47:27,  1:40:06
02/23/11 23:15:27,  1:28:00
02/24/11 00:45:39,  1:30:12
02/24/11 02:32:21,  1:46:42
02/24/11 03:54:51,  1:22:30
02/24/11 05:41:33,  1:46:42
02/24/11 07:05:09,  1:23:36
02/24/11 08:46:21,  1:41:12
02/24/11 10:18:45,  1:32:24
02/24/11 11:53:21,  1:34:36
02/24/11 13:35:39,  1:42:18
02/24/11 15:00:21,  1:24:42
02/24/11 16:11:51,  1:11:30
02/24/11 18:00:45,  1:48:54
02/24/11 19:23:15,  1:22:30
02/24/11 21:09:57,  1:46:42
02/24/11 22:11:33,  1:01:36
02/24/11 23:53:51,  1:42:18
02/25/11 01:18:33,  1:24:42
02/25/11 02:58:39,  1:40:06
02/25/11 04:39:51,  1:41:12
02/25/11 05:34:51,  0:55:00
02/25/11 07:12:45,  1:37:54
02/25/11 08:45:09,  1:32:24
02/25/11 10:16:27,  1:31:18
02/25/11 11:51:03,  1:34:36
02/25/11 13:22:21,  1:31:18
02/25/11 14:53:39,  1:31:18
02/25/11 16:28:15,  1:34:36
02/25/11 17:55:09,  1:26:54
02/25/11 19:01:09,  1:06:00
02/25/11 20:41:15,  1:40:06
02/25/11 22:05:57,  1:24:42
02/25/11 23:36:09,  1:30:12
02/26/11 01:06:21,  1:30:12
02/26/11 02:39:51,  1:33:30
02/26/11 04:16:39,  1:36:48
02/26/11 05:57:51,  1:41:12
02/26/11 07:31:21,  1:33:30
02/26/11 08:29:39,  0:58:18
02/26/11 10:21:51,  1:52:12
02/26/11 11:14:39,  0:52:48
02/26/11 12:54:45,  1:40:06
02/26/11 14:05:09,  1:10:24
02/26/11 15:36:27,  1:31:18
02/26/11 17:02:15,  1:25:48
02/26/11 18:37:57,  1:35:42
02/26/11 20:07:03,  1:29:06
02/26/11 21:36:09,  1:29:06
02/26/11 23:11:51,  1:35:42
02/27/11 00:11:15,  0:59:24
02/27/11 01:54:39,  1:43:24
02/27/11 03:29:15,  1:34:36
02/27/11 05:00:33,  1:31:18
02/27/11 06:32:57,  1:32:24
02/27/11 08:08:39,  1:35:42
02/27/11 09:42:09,  1:33:30
02/27/11 11:14:33,  1:32:24
02/27/11 12:43:39,  1:29:06
02/27/11 14:20:27,  1:36:48
02/27/11 15:53:57,  1:33:30
02/27/11 17:30:45,  1:36:48
02/27/11 18:42:15,  1:11:30
02/27/11 20:20:09,  1:37:54
02/27/11 21:52:33,  1:32:24
02/27/11 23:39:15,  1:46:42
02/28/11 01:07:15,  1:28:00
02/28/11 02:38:33,  1:31:18
02/28/11 04:15:21,  1:36:48
02/28/11 05:44:27,  1:29:06
02/28/11 07:36:39,  1:52:12
02/28/11 08:59:09,  1:22:30
02/28/11 10:39:15,  1:40:06
02/28/11 12:22:39,  1:43:24
02/28/11 13:56:09,  1:33:30
02/28/11 15:38:27,  1:42:18
02/28/11 17:13:03,  1:34:36
02/28/11 18:57:33,  1:44:30
02/28/11 20:05:45,  1:08:12
02/28/11 21:39:15,  1:33:30
02/28/11 23:11:39,  1:32:24
03/01/11 00:46:15,  1:34:36
03/01/11 02:36:15,  1:50:00
03/01/11 04:03:09,  1:26:54
03/01/11 05:16:51,  1:13:42
03/01/11 06:56:57,  1:40:06
03/01/11 08:28:15,  1:31:18
03/01/11 10:03:57,  1:35:42
03/01/11 11:40:45,  1:36:48
03/01/11 13:13:09,  1:32:24
03/01/11 14:49:57,  1:36:48
03/01/11 16:26:45,  1:36:48
03/01/11 17:53:39,  1:26:54
03/01/11 19:27:09,  1:33:30
03/01/11 20:51:51,  1:24:42
03/01/11 22:18:45,  1:26:54
03/02/11 00:01:03,  1:42:18
03/02/11 01:24:39,  1:23:36
03/02/11 02:55:57,  1:31:18
03/02/11 04:33:51,  1:37:54
03/02/11 06:06:15,  1:32:24
03/02/11 07:32:03,  1:25:48
03/02/11 09:09:57,  1:37:54
03/02/11 10:41:15,  1:31:18
03/02/11 12:30:09,  1:48:54
03/02/11 13:52:39,  1:22:30
03/02/11 15:27:15,  1:34:36
03/02/11 16:29:57,  1:02:42
03/02/11 18:10:03,  1:40:06
03/02/11 19:35:51,  1:25:48
03/02/11 21:02:45,  1:26:54
03/02/11 22:30:45,  1:28:00
03/03/11 00:07:33,  1:36:48
03/03/11 01:54:15,  1:46:42
03/03/11 03:25:33,  1:31:18
03/03/11 04:54:39,  1:29:06
03/03/11 06:31:27,  1:36:48
03/03/11 08:00:33,  1:29:06
03/03/11 09:34:03,  1:33:30
03/03/11 11:03:09,  1:29:06
03/03/11 12:35:33,  1:32:24
03/03/11 14:04:39,  1:29:06
03/03/11 15:41:27,  1:36:48
03/03/11 16:57:21,  1:15:54
03/03/11 18:40:45,  1:43:24
03/03/11 20:03:15,  1:22:30
03/03/11 21:38:57,  1:35:42
03/03/11 23:08:03,  1:29:06
03/04/11 00:37:09,  1:29:06
03/04/11 02:15:03,  1:37:54
03/04/11 03:48:33,  1:33:30
03/04/11 05:16:33,  1:28:00
03/04/11 06:51:09,  1:34:36
03/04/11 08:24:39,  1:33:30
03/04/11 09:55:57,  1:31:18
03/04/11 11:21:45,  1:25:48
03/04/11 12:53:03,  1:31:18
03/04/11 13:54:39,  1:01:36
03/04/11 15:35:51,  1:41:12
03/04/11 17:09:21,  1:33:30
03/04/11 18:47:15,  1:37:54
03/04/11 20:16:21,  1:29:06
03/04/11 21:50:57,  1:34:36
03/04/11 23:21:09,  1:30:12
03/05/11 00:59:03,  1:37:54
03/05/11 02:33:39,  1:34:36
03/05/11 04:03:51,  1:30:12
03/05/11 05:43:57,  1:40:06
03/05/11 07:26:15,  1:42:18
03/05/11 09:00:51,  1:34:36
03/05/11 10:27:45,  1:26:54
03/05/11 12:02:21,  1:34:36
03/05/11 13:14:57,  1:12:36
03/05/11 14:56:09,  1:41:12
03/05/11 16:28:33,  1:32:24
03/05/11 18:06:27,  1:37:54
03/05/11 19:37:45,  1:31:18
03/05/11 20:39:21,  1:01:36
03/05/11 22:19:27,  1:40:06
03/05/11 23:49:39,  1:30:12
03/06/11 01:35:15,  1:45:36
03/06/11 03:04:21,  1:29:06
03/06/11 04:02:39,  0:58:18
03/06/11 05:39:27,  1:36:48
03/06/11 07:14:03,  1:34:36
03/06/11 09:06:15,  1:52:12
03/06/11 10:44:09,  1:37:54
03/06/11 12:15:27,  1:31:18
03/06/11 13:44:33,  1:29:06
03/06/11 15:24:39,  1:40:06
03/06/11 17:00:21,  1:35:42
03/06/11 18:31:39,  1:31:18
03/06/11 20:10:39,  1:39:00
03/06/11 21:37:33,  1:26:54
03/06/11 23:19:51,  1:42:18
03/07/11 01:05:27,  1:45:36
03/07/11 02:31:15,  1:25:48
03/07/11 04:14:39,  1:43:24
03/07/11 05:40:27,  1:25:48
03/07/11 06:44:15,  1:03:48
03/07/11 08:24:21,  1:40:06
03/07/11 10:00:03,  1:35:42
03/07/11 11:25:51,  1:25:48
03/07/11 13:00:27,  1:34:36
03/07/11 14:47:09,  1:46:42
03/07/11 15:50:57,  1:03:48
03/07/11 17:25:33,  1:34:36
03/07/11 19:06:45,  1:41:12
03/07/11 20:34:45,  1:28:00
03/07/11 22:03:51,  1:29:06
03/07/11 23:30:45,  1:26:54
03/08/11 01:08:39,  1:37:54
03/08/11 02:41:03,  1:32:24
03/08/11 04:21:09,  1:40:06
03/08/11 05:56:51,  1:35:42
03/08/11 07:28:09,  1:31:18
03/08/11 09:22:33,  1:54:24
03/08/11 10:53:51,  1:31:18
03/08/11 12:24:03,  1:30:12
03/08/11 14:04:09,  1:40:06
03/08/11 15:31:03,  1:26:54
03/08/11 17:11:09,  1:40:06
03/08/11 18:25:57,  1:14:48
03/08/11 19:57:15,  1:31:18
03/08/11 21:12:03,  1:14:48
03/08/11 22:49:57,  1:37:54
03/09/11 00:25:39,  1:35:42
03/09/11 02:05:45,  1:40:06
03/09/11 03:37:03,  1:31:18
03/09/11 05:02:51,  1:25:48
03/09/11 06:40:45,  1:37:54
03/09/11 08:18:39,  1:37:54
03/09/11 09:55:27,  1:36:48
03/09/11 11:21:15,  1:25:48
03/09/11 12:39:21,  1:18:06
03/09/11 14:24:57,  1:45:36
03/09/11 16:01:45,  1:36:48
03/09/11 17:14:21,  1:12:36
03/09/11 19:01:03,  1:46:42
03/09/11 20:30:09,  1:29:06
03/09/11 22:00:21,  1:30:12
03/09/11 23:33:51,  1:33:30
03/10/11 01:09:33,  1:35:42
03/10/11 02:36:27,  1:26:54
03/10/11 04:04:27,  1:28:00
03/10/11 05:41:15,  1:36:48
03/10/11 07:13:39,  1:32:24
03/10/11 08:42:45,  1:29:06
03/10/11 10:18:27,  1:35:42
03/10/11 11:38:45,  1:20:18
03/10/11 13:12:15,  1:33:30
03/10/11 14:47:57,  1:35:42
03/10/11 16:29:09,  1:41:12
03/10/11 18:07:03,  1:37:54
03/10/11 19:42:45,  1:35:42
03/10/11 21:17:21,  1:34:36
03/10/11 22:55:15,  1:37:54
03/11/11 00:45:15,  1:50:00
03/11/11 01:41:21,  0:56:06
03/11/11 03:13:45,  1:32:24
03/11/11 04:56:03,  1:42:18
03/11/11 06:22:57,  1:26:54
03/11/11 07:59:45,  1:36:48
03/11/11 09:27:45,  1:28:00
03/11/11 11:07:51,  1:40:06
03/11/11 12:50:09,  1:42:18
03/11/11 14:32:27,  1:42:18
03/11/11 15:56:03,  1:23:36
03/11/11 17:30:39,  1:34:36
03/11/11 19:25:03,  1:54:24
03/11/11 21:10:39,  1:45:36
03/11/11 22:29:51,  1:19:12
03/12/11 00:19:51,  1:50:00
03/12/11 01:42:21,  1:22:30
03/12/11 03:23:33,  1:41:12
03/12/11 04:58:09,  1:34:36
03/12/11 06:40:27,  1:42:18
03/12/11 08:05:09,  1:24:42
03/12/11 09:37:33,  1:32:24
03/12/11 11:08:51,  1:31:18
03/12/11 12:42:21,  1:33:30
03/12/11 14:16:57,  1:34:36
03/12/11 15:52:39,  1:35:42
03/12/11 17:37:09,  1:44:30
03/12/11 19:15:03,  1:37:54
03/12/11 20:50:45,  1:35:42
03/12/11 22:22:03,  1:31:18
03/12/11 23:57:45,  1:35:42
03/13/11 01:29:03,  1:31:18
03/13/11 04:11:21,  1:42:18
03/13/11 05:42:39,  1:31:18
03/13/11 07:15:03,  1:32:24
03/13/11 08:43:03,  1:28:00
03/13/11 10:30:51,  1:47:48
03/13/11 11:58:51,  1:28:00
03/13/11 13:38:57,  1:40:06
03/13/11 15:03:39,  1:24:42
03/13/11 16:49:15,  1:45:36
03/13/11 18:10:39,  1:21:24
03/13/11 19:47:27,  1:36:48
03/13/11 21:25:21,  1:37:54
03/13/11 22:52:15,  1:26:54
03/14/11 00:32:21,  1:40:06
03/14/11 01:58:09,  1:25:48
03/14/11 03:59:09,  2:01:00
03/14/11 05:28:15,  1:29:06
03/14/11 06:56:15,  1:28:00
03/14/11 08:34:09,  1:37:54
03/14/11 10:13:09,  1:39:00
03/14/11 11:48:51,  1:35:42
03/14/11 13:14:39,  1:25:48
03/14/11 14:55:51,  1:41:12
03/14/11 16:21:39,  1:25:48
03/14/11 17:58:27,  1:36:48
03/14/11 19:22:03,  1:23:36
03/14/11 21:02:09,  1:40:06
03/14/11 22:33:27,  1:31:18
03/15/11 00:13:33,  1:40:06
03/15/11 01:19:33,  1:06:00
03/15/11 02:58:33,  1:39:00
03/15/11 04:39:45,  1:41:12
03/15/11 06:13:15,  1:33:30
03/15/11 07:48:57,  1:35:42
03/15/11 09:23:33,  1:34:36
03/15/11 10:50:27,  1:26:54
03/15/11 12:32:45,  1:42:18
03/15/11 13:59:39,  1:26:54
03/15/11 15:29:51,  1:30:12
03/15/11 16:32:33,  1:02:42
03/15/11 18:19:15,  1:46:42
03/15/11 19:43:57,  1:24:42
03/15/11 21:29:33,  1:45:36
03/15/11 22:58:39,  1:29:06
03/16/11 00:31:03,  1:32:24
03/16/11 01:57:57,  1:26:54
03/16/11 03:29:15,  1:31:18
03/16/11 05:10:27,  1:41:12
03/16/11 06:49:27,  1:39:00
03/16/11 08:18:33,  1:29:06
03/16/11 09:46:33,  1:28:00
03/16/11 11:20:03,  1:33:30
03/16/11 12:51:21,  1:31:18
03/16/11 14:35:51,  1:44:30
03/16/11 16:09:21,  1:33:30
03/16/11 17:53:51,  1:44:30
03/16/11 18:58:45,  1:04:54
03/16/11 20:36:39,  1:37:54
03/16/11 22:06:51,  1:30:12
03/16/11 23:38:09,  1:31:18
03/17/11 01:18:15,  1:40:06
03/17/11 02:50:39,  1:32:24
03/17/11 03:54:27,  1:03:48
03/17/11 05:38:57,  1:44:30
03/17/11 07:05:51,  1:26:54
03/17/11 08:37:09,  1:31:18
03/17/11 10:09:33,  1:32:24
03/17/11 11:48:33,  1:39:00
03/17/11 13:07:45,  1:19:12
03/17/11 14:51:09,  1:43:24
03/17/11 15:52:45,  1:01:36
03/17/11 17:27:21,  1:34:36
03/17/11 18:58:39,  1:31:18
03/17/11 20:32:09,  1:33:30
03/17/11 21:59:03,  1:26:54
03/17/11 23:39:09,  1:40:06
03/18/11 01:07:09,  1:28:00
03/18/11 02:45:03,  1:37:54
03/18/11 04:14:09,  1:29:06
03/18/11 05:49:51,  1:35:42
03/18/11 07:31:03,  1:41:12
03/18/11 09:00:09,  1:29:06
03/18/11 10:51:15,  1:51:06
03/18/11 12:25:51,  1:34:36
03/18/11 14:03:45,  1:37:54
03/18/11 15:36:09,  1:32:24
03/18/11 17:28:21,  1:52:12
03/18/11 19:01:51,  1:33:30
03/18/11 20:35:21,  1:33:30
03/18/11 22:11:03,  1:35:42
03/18/11 23:45:39,  1:34:36
03/19/11 01:21:21,  1:35:42
03/19/11 02:48:15,  1:26:54
03/19/11 04:34:57,  1:46:42
03/19/11 06:15:03,  1:40:06
03/19/11 07:45:15,  1:30:12
03/19/11 09:23:09,  1:37:54
03/19/11 10:33:33,  1:10:24
03/19/11 12:14:45,  1:41:12
03/19/11 13:36:09,  1:21:24
03/19/11 15:28:21,  1:52:12
03/19/11 16:36:33,  1:08:12
03/19/11 18:14:27,  1:37:54
03/19/11 19:22:39,  1:08:12
03/19/11 20:57:15,  1:34:36
03/19/11 22:32:57,  1:35:42
03/19/11 23:36:45,  1:03:48
03/20/11 01:21:15,  1:44:30
03/20/11 02:53:39,  1:32:24
03/20/11 04:29:21,  1:35:42
03/20/11 06:00:39,  1:31:18
03/20/11 07:40:45,  1:40:06
03/20/11 09:10:57,  1:30:12
03/20/11 10:53:15,  1:42:18
03/20/11 12:24:33,  1:31:18
03/20/11 14:00:15,  1:35:42
03/20/11 15:32:39,  1:32:24
03/20/11 17:05:03,  1:32:24
03/20/11 18:39:39,  1:34:36
03/20/11 20:15:21,  1:35:42
03/20/11 21:57:39,  1:42:18
03/20/11 23:23:27,  1:25:48
03/21/11 00:56:57,  1:33:30
03/21/11 02:32:39,  1:35:42
03/21/11 03:57:21,  1:24:42
03/21/11 05:26:27,  1:29:06
03/21/11 07:12:03,  1:45:36
03/21/11 08:42:15,  1:30:12
03/21/11 10:23:27,  1:41:12
03/21/11 11:49:15,  1:25:48
03/21/11 13:27:09,  1:37:54
03/21/11 14:55:09,  1:28:00
03/21/11 16:34:09,  1:39:00
03/21/11 17:58:51,  1:24:42
03/21/11 19:36:45,  1:37:54
03/21/11 21:08:03,  1:31:18
03/21/11 22:45:57,  1:37:54
03/22/11 00:12:51,  1:26:54
03/22/11 01:50:45,  1:37:54
03/22/11 03:17:39,  1:26:54
03/22/11 04:48:57,  1:31:18
03/22/11 06:29:03,  1:40:06
03/22/11 08:04:45,  1:35:42
03/22/11 09:45:57,  1:41:12
03/22/11 11:17:15,  1:31:18
03/22/11 12:46:21,  1:29:06
03/22/11 14:22:03,  1:35:42
03/22/11 15:57:45,  1:35:42
03/22/11 17:05:57,  1:08:12
03/22/11 18:46:03,  1:40:06
03/22/11 20:10:45,  1:24:42
03/22/11 21:46:27,  1:35:42
03/22/11 23:26:33,  1:40:06
03/23/11 01:05:33,  1:39:00
03/23/11 02:40:09,  1:34:36
03/23/11 03:35:09,  0:55:00
03/23/11 05:22:57,  1:47:48
03/23/11 06:54:15,  1:31:18
03/23/11 08:21:09,  1:26:54
03/23/11 10:02:21,  1:41:12
03/23/11 11:29:15,  1:26:54
03/23/11 13:06:03,  1:36:48
03/23/11 14:35:09,  1:29:06
03/23/11 16:15:15,  1:40:06
03/23/11 17:44:21,  1:29:06
03/23/11 19:20:03,  1:35:42
03/23/11 21:00:09,  1:40:06
03/23/11 22:30:21,  1:30:12
03/24/11 00:10:27,  1:40:06
03/24/11 01:36:15,  1:25:48
03/24/11 03:07:33,  1:31:18
03/24/11 04:55:21,  1:47:48
03/24/11 06:23:21,  1:28:00
03/24/11 07:53:33,  1:30:12
03/24/11 09:34:45,  1:41:12
03/24/11 11:04:57,  1:30:12
03/24/11 12:47:15,  1:42:18
03/24/11 14:36:09,  1:48:54
03/24/11 16:18:27,  1:42:18
03/24/11 17:53:03,  1:34:36
03/24/11 19:22:09,  1:29:06
03/24/11 20:50:09,  1:28:00
03/24/11 22:26:57,  1:36:48
03/24/11 23:57:09,  1:30:12
03/25/11 01:33:57,  1:36:48
03/25/11 03:09:39,  1:35:42
03/25/11 04:51:57,  1:42:18
03/25/11 06:26:33,  1:34:36
03/25/11 08:03:21,  1:36:48
03/25/11 09:39:03,  1:35:42
03/25/11 11:18:03,  1:39:00
03/25/11 12:18:33,  1:00:30
03/25/11 14:05:16,  1:46:43
03/25/11 15:26:40,  1:21:24
03/25/11 17:02:22,  1:35:42
03/25/11 18:43:34,  1:41:12
03/25/11 20:17:04,  1:33:30
03/25/11 21:50:34,  1:33:30
03/25/11 23:30:40,  1:40:06
03/26/11 01:05:16,  1:34:36
03/26/11 02:38:46,  1:33:30
03/26/11 04:12:16,  1:33:30
03/26/11 05:13:52,  1:01:36
03/26/11 06:59:28,  1:45:36
03/26/11 07:57:46,  0:58:18
03/26/11 09:30:10,  1:32:24
03/26/11 11:01:28,  1:31:18
03/26/11 12:34:58,  1:33:30
03/26/11 14:10:40,  1:35:42
03/26/11 15:52:58,  1:42:18
03/26/11 17:27:34,  1:34:36
03/26/11 19:05:28,  1:37:54
03/26/11 20:41:10,  1:35:42
03/26/11 22:04:46,  1:23:36
03/26/11 23:43:46,  1:39:00
03/27/11 01:22:46,  1:39:00
03/27/11 03:14:58,  1:52:12
03/27/11 04:51:46,  1:36:48
03/27/11 06:24:10,  1:32:24
03/27/11 08:07:34,  1:43:24
03/27/11 09:54:16,  1:46:42
03/27/11 11:24:28,  1:30:12
03/27/11 13:03:28,  1:39:00
03/27/11 14:33:40,  1:30:12
03/27/11 16:15:58,  1:42:18
03/27/11 17:40:40,  1:24:42
03/27/11 18:41:10,  1:00:30
03/27/11 20:26:46,  1:45:36
03/27/11 21:58:04,  1:31:18
03/27/11 23:27:10,  1:29:06
03/28/11 01:05:04,  1:37:54
03/28/11 02:28:40,  1:23:36
03/28/11 04:05:28,  1:36:48
03/28/11 05:34:34,  1:29:06
03/28/11 07:10:16,  1:35:42
03/28/11 08:48:10,  1:37:54
03/28/11 10:13:58,  1:25:48
03/28/11 11:48:34,  1:34:36
03/28/11 13:29:46,  1:41:12
03/28/11 15:05:28,  1:35:42
03/28/11 16:35:40,  1:30:12
03/28/11 18:09:10,  1:33:30
03/28/11 19:34:58,  1:25:48
03/28/11 20:59:40,  1:24:42
03/28/11 22:35:22,  1:35:42
03/29/11 00:12:10,  1:36:48
03/29/11 01:20:22,  1:08:12
03/29/11 02:59:22,  1:39:00
03/29/11 04:37:16,  1:37:54
03/29/11 06:09:40,  1:32:24
03/29/11 07:11:16,  1:01:36
03/29/11 08:56:52,  1:45:36
03/29/11 10:25:58,  1:29:06
03/29/11 12:01:40,  1:35:42
03/29/11 13:13:10,  1:11:30
03/29/11 14:46:40,  1:33:30
03/29/11 16:31:10,  1:44:30
03/29/11 17:56:58,  1:25:48
03/29/11 19:44:46,  1:47:48
03/29/11 21:16:04,  1:31:18
03/29/11 22:53:58,  1:37:54
03/30/11 00:32:58,  1:39:00
03/30/11 01:59:52,  1:26:54
03/30/11 03:42:10,  1:42:18
03/30/11 05:15:40,  1:33:30
03/30/11 06:54:40,  1:39:00
03/30/11 07:59:34,  1:04:54
03/30/11 09:41:52,  1:42:18
03/30/11 11:08:46,  1:26:54
03/30/11 12:49:58,  1:41:12
03/30/11 14:11:22,  1:21:24
03/30/11 16:09:04,  1:57:42
03/30/11 17:35:58,  1:26:54
03/30/11 19:22:40,  1:46:42
03/30/11 20:56:10,  1:33:30
03/30/11 22:42:52,  1:46:42
03/30/11 23:38:58,  0:56:06
03/31/11 01:31:10,  1:52:12
03/31/11 03:09:04,  1:37:54
03/31/11 04:11:46,  1:02:42
03/31/11 05:40:52,  1:29:06
03/31/11 07:12:10,  1:31:18
03/31/11 08:46:46,  1:34:36
03/31/11 10:23:34,  1:36:48
03/31/11 12:02:34,  1:39:00
03/31/11 13:33:52,  1:31:18
03/31/11 15:19:28,  1:45:36
03/31/11 16:54:04,  1:34:36
03/31/11 18:27:34,  1:33:30
03/31/11 20:09:52,  1:42:18
03/31/11 21:33:28,  1:23:36
03/31/11 23:11:22,  1:37:54
04/01/11 00:39:22,  1:28:00
04/01/11 02:15:04,  1:35:42
04/01/11 03:47:28,  1:32:24
04/01/11 04:52:22,  1:04:54
04/01/11 06:33:34,  1:41:12
04/01/11 07:47:16,  1:13:42
04/01/11 09:36:10,  1:48:54
04/01/11 11:07:28,  1:31:18
04/01/11 12:39:52,  1:32:24
04/01/11 14:13:22,  1:33:30
04/01/11 15:47:58,  1:34:36
04/01/11 17:21:28,  1:33:30
04/01/11 18:52:46,  1:31:18
04/01/11 20:26:16,  1:33:30
04/01/11 21:57:34,  1:31:18
04/01/11 23:32:10,  1:34:36
04/02/11 01:12:16,  1:40:06
04/02/11 02:36:58,  1:24:42
04/02/11 04:23:40,  1:46:42
04/02/11 05:57:10,  1:33:30
04/02/11 07:38:22,  1:41:12
04/02/11 09:03:04,  1:24:42
04/02/11 10:37:40,  1:34:36
04/02/11 12:15:34,  1:37:54
04/02/11 13:49:04,  1:33:30
04/02/11 15:24:46,  1:35:42
04/02/11 17:15:52,  1:51:06
04/02/11 18:46:04,  1:30:12
04/02/11 19:50:58,  1:04:54
04/02/11 21:34:22,  1:43:24
04/02/11 22:37:04,  1:02:42
04/03/11 00:18:16,  1:41:12
04/03/11 01:29:46,  1:11:30
04/03/11 03:08:46,  1:39:00
04/03/11 04:41:10,  1:32:24
04/03/11 06:10:16,  1:29:06
04/03/11 07:40:28,  1:30:12
04/03/11 09:11:46,  1:31:18
04/03/11 10:55:10,  1:43:24
04/03/11 12:27:34,  1:32:24
04/03/11 14:06:34,  1:39:00
04/03/11 15:14:46,  1:08:12
04/03/11 16:58:10,  1:43:24
04/03/11 18:19:34,  1:21:24
04/03/11 19:56:22,  1:36:48
04/03/11 21:27:40,  1:31:18
04/03/11 23:11:04,  1:43:24
04/04/11 00:43:28,  1:32:24
04/04/11 02:21:22,  1:37:54
04/04/11 04:04:46,  1:43:24
04/04/11 05:14:04,  1:09:18
04/04/11 06:55:16,  1:41:12
04/04/11 08:36:28,  1:41:12
04/04/11 10:00:04,  1:23:36
