link;kom0;kom1;kom2;kom3;kom4;kom5;Число избирателей, включенных в список избирателей на момент окончания голосования;Число избирательных бюллетеней, полученных участковой избирательной комиссией;Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно;Число избирательных бюллетеней, выданных участковой избирательной комиссией избирателям в помещении;Число избирательных бюллетеней, выданных комиссией избирателям, проголосовавшим вне помещения;Число погашенных избирательных бюллетеней;Число избирательных бюллетеней, содержащихся в переносных ящиках для голосования;Число избирательных бюллетеней, содержащихся в стационарных ящиках для голосования;Число недействительных избирательных бюллетеней;Число действительных избирательных бюллетеней;Число открепительных удостоверений, полученных участковой избирательной комиссией;Число открепительных удостоверений, выданных комиссией избирателям на участке до дня голосования;Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке;Число неиспользованных открепительных удостоверений;Число открепительных удостоверений, выданных территориальной избирательной комиссией избирателям;Число утраченных открепительных удостоверений;Число утраченных избирательных бюллетеней;Число избирательных бюллетеней, не учтенных при получении;Абрамов Иван Николаевич;Жаровский Дмитрий Сергеевич;Кобызов Роман Александрович;Кожемяко Олег Николаевич
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019019&tvd=4284019160352&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160352;УИК №682;Тамбовская;Избирательная комиссия Амурской области;"";"";"";572;597;0;283;23;291;23;283;6;300;3;3;2;0;0;0;0;0;31;2;20;247
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019020&tvd=4284019160353&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160353;УИК №683;Тамбовская;Избирательная комиссия Амурской области;"";"";"";1539;1592;0;650;62;880;62;650;11;701;5;1;1;4;0;0;0;0;46;11;49;595
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019021&tvd=4284019160354&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160354;УИК №684;Тамбовская;Избирательная комиссия Амурской области;"";"";"";131;135;0;63;0;72;0;63;2;61;2;0;0;2;0;0;0;0;5;0;2;54
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019022&tvd=4284019160355&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160355;УИК №685;Тамбовская;Избирательная комиссия Амурской области;"";"";"";325;326;0;116;21;189;21;116;13;124;2;0;1;2;0;0;0;0;7;2;11;104
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019023&tvd=4284019160356&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160356;УИК №686;Тамбовская;Избирательная комиссия Амурской области;"";"";"";423;440;0;217;23;200;23;217;5;235;8;5;1;3;0;0;0;0;31;20;54;130
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019024&tvd=4284019160357&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160357;УИК №687;Тамбовская;Избирательная комиссия Амурской области;"";"";"";161;168;0;97;7;64;7;97;5;99;2;0;1;2;2;0;0;0;6;3;7;83
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019025&tvd=4284019160358&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160358;УИК №688;Тамбовская;Избирательная комиссия Амурской области;"";"";"";244;262;0;160;15;87;15;160;0;175;2;1;1;1;0;0;0;0;13;4;12;146
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019026&tvd=4284019160359&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160359;УИК №689;Тамбовская;Избирательная комиссия Амурской области;"";"";"";98;110;0;65;0;45;0;65;0;65;2;2;1;0;0;0;0;0;10;0;6;49
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019027&tvd=4284019160360&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160360;УИК №690;Тамбовская;Избирательная комиссия Амурской области;"";"";"";444;452;0;195;20;237;20;195;6;209;2;0;2;2;0;0;0;0;13;3;12;181
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019029&tvd=4284019160362&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160362;УИК №692;Тамбовская;Избирательная комиссия Амурской области;"";"";"";805;845;0;430;15;400;15;430;32;413;35;11;3;24;0;0;0;0;41;10;34;328
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284019028&tvd=4284019160361&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284019160361;УИК №691;Тамбовская;Избирательная комиссия Амурской области;"";"";"";80;83;0;48;8;27;8;48;2;54;1;0;1;1;0;0;0;0;8;1;0;45
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025001&tvd=4284025150721&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150721;УИК №693;Тындинская;Избирательная комиссия Амурской области;"";"";"";170;170;0;122;4;44;4;122;1;125;5;5;0;0;0;0;0;0;5;1;7;112
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025002&tvd=4284025150722&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150722;УИК №694;Тындинская;Избирательная комиссия Амурской области;"";"";"";171;190;18;104;4;64;22;104;1;125;15;15;1;0;30;0;0;0;14;1;5;105
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025003&tvd=4284025150723&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150723;УИК №695;Тындинская;Избирательная комиссия Амурской области;"";"";"";1047;1070;8;627;52;383;60;627;7;680;60;60;38;0;5;0;0;0;39;6;24;611
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025004&tvd=4284025150724&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150724;УИК №696;Тындинская;Избирательная комиссия Амурской области;"";"";"";1497;1500;20;698;86;696;106;698;6;798;50;50;0;0;0;0;0;0;36;15;55;692
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025005&tvd=4284025150725&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150725;УИК №697;Тындинская;Избирательная комиссия Амурской области;"";"";"";215;210;0;123;20;67;20;123;3;140;10;10;1;0;1;0;0;0;5;2;4;129
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025006&tvd=4284025150726&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150726;УИК №698;Тындинская;Избирательная комиссия Амурской области;"";"";"";262;270;0;193;20;57;20;193;3;210;20;20;1;0;0;0;0;0;14;6;7;183
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025007&tvd=4284025150727&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150727;УИК №699;Тындинская;Избирательная комиссия Амурской области;"";"";"";379;380;0;251;21;108;21;251;2;270;7;7;0;0;0;0;0;0;11;2;15;242
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025008&tvd=4284025150728&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150728;УИК №700;Тындинская;Избирательная комиссия Амурской области;"";"";"";519;550;29;307;34;180;63;307;5;365;40;40;2;0;19;0;0;0;20;5;17;323
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025009&tvd=4284025150729&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150729;УИК №701;Тындинская;Избирательная комиссия Амурской области;"";"";"";382;380;0;198;14;168;14;198;1;211;5;5;1;0;0;0;0;0;8;7;23;173
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025010&tvd=4284025150730&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150730;УИК №702;Тындинская;Избирательная комиссия Амурской области;"";"";"";268;270;0;95;22;153;22;95;8;109;5;5;0;0;0;0;0;0;10;5;2;92
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025011&tvd=4284025150731&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150731;УИК №703;Тындинская;Избирательная комиссия Амурской области;"";"";"";203;210;0;92;14;104;14;92;2;104;10;10;1;0;0;0;0;0;4;2;2;96
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025012&tvd=4284025150732&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150732;УИК №704;Тындинская;Избирательная комиссия Амурской области;"";"";"";259;280;0;161;12;107;12;161;1;172;10;10;4;0;0;0;0;0;12;1;5;154
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025013&tvd=4284025150733&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150733;УИК №705;Тындинская;Избирательная комиссия Амурской области;"";"";"";2198;2000;259;1190;133;418;392;1186;9;1569;20;20;1;0;1;0;0;0;61;4;53;1451
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025014&tvd=4284025150734&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150734;УИК №706;Тындинская;Избирательная комиссия Амурской области;"";"";"";261;260;0;148;15;97;15;148;2;161;10;10;1;0;0;0;0;0;17;6;26;112
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025015&tvd=4284025150735&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150735;УИК №707;Тындинская;Избирательная комиссия Амурской области;"";"";"";423;430;111;221;14;84;125;221;1;345;10;10;0;0;0;0;0;0;15;7;16;307
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025016&tvd=4284025150736&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150736;УИК №708;Тындинская;Избирательная комиссия Амурской области;"";"";"";525;560;165;228;6;161;171;228;14;385;10;10;2;0;0;0;0;0;31;11;24;319
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025017&tvd=4284025150737&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150737;УИК №709;Тындинская;Избирательная комиссия Амурской области;"";"";"";202;220;58;92;6;64;64;92;3;153;5;5;0;0;1;0;0;0;6;2;2;143
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025018&tvd=4284025150738&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150738;УИК №710;Тындинская;Избирательная комиссия Амурской области;"";"";"";628;630;0;362;85;183;85;362;5;442;5;5;0;0;0;0;0;0;23;7;10;402
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025019&tvd=4284025150739&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150739;УИК №711;Тындинская;Избирательная комиссия Амурской области;"";"";"";268;280;14;171;4;91;18;171;2;187;20;20;0;0;0;0;0;0;14;7;15;151
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025020&tvd=4284025150740&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150740;УИК №712;Тындинская;Избирательная комиссия Амурской области;"";"";"";189;210;0;174;6;30;6;174;6;174;23;23;1;0;0;0;0;0;14;4;9;147
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284025021&tvd=4284025150741&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284025150741;УИК №713;Тындинская;Избирательная комиссия Амурской области;"";"";"";1354;1300;0;649;36;615;36;649;9;676;30;30;4;0;0;0;0;0;57;5;56;558
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020026&tvd=4284020105076&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105076;УИК №714;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";451;450;0;128;2;320;2;128;1;129;10;2;0;8;0;0;0;0;6;1;10;112
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020001&tvd=4284020105050&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105050;УИК №715;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";399;390;0;59;28;303;28;59;0;87;5;0;1;5;0;0;0;0;2;1;6;78
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020002&tvd=4284020105051&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105051;УИК №716;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";567;600;0;127;10;463;10;127;3;134;5;0;1;5;0;0;0;0;3;1;9;121
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020003&tvd=4284020105052&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105052;УИК №717;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";874;870;0;143;6;721;6;143;1;148;10;0;0;10;0;0;0;0;8;0;5;135
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020004&tvd=4284020105053&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105053;УИК №718;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";917;930;0;168;4;758;4;168;2;170;10;2;0;8;1;0;0;0;8;7;18;137
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020005&tvd=4284020105054&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105054;УИК №719;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";606;600;0;124;19;457;19;124;0;143;10;2;0;8;0;0;0;0;1;1;10;131
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020006&tvd=4284020105055&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105055;УИК №720;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";106;100;0;11;7;82;7;11;2;16;5;0;0;5;0;0;0;0;2;0;1;13
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020007&tvd=4284020105056&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105056;УИК №721;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";789;790;0;69;3;718;3;69;0;72;10;0;0;10;1;0;0;0;6;0;3;63
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020008&tvd=4284020105057&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105057;УИК №722;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";2035;2000;0;623;8;1369;8;623;2;629;20;6;2;14;1;0;0;0;37;9;53;530
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020009&tvd=4284020105058&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105058;УИК №723;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";204;200;0;35;0;165;0;35;0;35;10;0;0;10;0;0;0;0;1;1;5;28
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020011&tvd=4284020105060&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105060;УИК №725;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";1249;1200;0;350;12;838;12;350;3;359;15;3;1;12;1;0;0;0;20;6;19;314
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284020012&tvd=4284020105061&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284020105061;УИК №726;Тындинская городская;Избирательная комиссия Амурской области;"";"";"";1209;1200;0;403;11;786;11;403;7;407;15;3;3;12;1;0;0;0;23;4;25;355
